Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"Nowhere in this list of Enhanced Safety Measures do we find ""improving ventilation and air circulation""
THE MOST IMPORTANT factor in COVID transmission is prolonged shared air-space. 
@Sflecce @ONTSpecialNeeds #covidontario",school_closures,FAVOR,_,_,1288989261870637056
What is the @Sflecce @fordnation @PeelSchools plan to ensure air circulation and ventilation in every single classroom? #covidontario,school_closures,FAVOR,_,_,1288990063263731715
"My friend called me while buying school supplies for his child &amp; shared the supply list had ziplock bags. He and I rationalized every size. Then, he exasperatedly asked: how many do I buy? Result: he bought 1 box of every size available (just in case) #education",school_closures,FAVOR,_,_,1288995326712516608
Nah fam don't,school_closures,FAVOR,_,_,1288998569786183680
Trying to open schools next week is like being in New York with a quarter tank of gas and trying to drive to California. #SchoolReopening,school_closures,FAVOR,_,_,1289006492297891843
"bruh my school was built over 100 years ago and is overcrowded as hell.

can you NOT fucking reopen? i know for a fact that teachers/students with asthma, diabetes, etc. aren't being considered during this.",school_closures,FAVOR,_,_,1289009793475190789
"@ewarren Wow, school shootings, remeber those. Also having an officer in the school connecting with students is a good thing.",school_closures,FAVOR,_,_,1289010001877635074
"My 17-year-old niece wants to go back to school but doesn't have the option to go back for the 1st semester. She said, ""C'mon how can I learn art online?""",school_closures,FAVOR,_,_,1289016737996910592
#1 Kids goes to school and get sick. #2 Parents get sick and take it to work. #3 Everyone gets sick. #4 Those who can;t handle it will die. #5 Those who survive might be somewhat disabled. #6 Economy is more important! #VeryWorriedAB,school_closures,FAVOR,_,_,1289017350851682305
"@LauraMiskimins @AdrianaLaGrange @AdrianaLaGrange Are you going to stand up and face the province if what you say turns out to be a disaster? 

#VeryWorriedAB",school_closures,FAVOR,_,_,1289019510960209921
"PLEASE ANSWER THIS POLL

Should kids go back to school, or should they do online learning?

#SchoolReopening #SchoolsMustShutdown",school_closures,FAVOR,_,_,1289019951718764544
So when the flu starts should we shut down schools too. More people die of that every year.,school_closures,FAVOR,_,_,1289021985897373696
"Libraries were mentioned once in the ""Guide to reopening Ontario's schools"" - they could be used as a space for large classes. 
Thankfully, library professionals have shown how adaptable we are &amp; good library programming is more than just a room.
#OntEdu #osla",school_closures,FAVOR,_,_,1289022039416807425
"You know this whole thing would have been believable if teachers hadn't asked for all the things on the liberals agenda. Welfare for all illegals, refund the police, global warming ECT...",school_closures,FAVOR,_,_,1289022580553261056
"@LauraMiskimins @AdrianaLaGrange @CMOH_Alberta will you stand by your promises if it turns out to be a total disaster?

#VeryWorriedAB",school_closures,FAVOR,_,_,1289023626419699712
Our President @a_rosamilia  will be on @CNBC tomorrow between 2pm and 3pm discussing the reopening of schools. #OnlyWhenItsSafe,school_closures,FAVOR,_,_,1289026043127496704
".@jaredpolis @GovofCO
I'm a teacher, but #IShouldntBeACovid19Experiment 

#COVID19",school_closures,FAVOR,_,_,1289030315415986177
"@kimguilfoyle @JoeBiden Kim, try a little harder! Jr. might be mad!! #TrumpHatesScience",school_closures,FAVOR,_,_,1289031613108690944
@kimguilfoyle @JoeBiden We want schools to open AND for people to not die As a result.  The only one ‘wrong’ for mom’s is the dirt bag ‘grab her by the pussy’ president we’re all stuck with now because of people like you.  #NotMyKids,school_closures,FAVOR,_,_,1289044114152067074
Teachers are the new front line workers,school_closures,FAVOR,_,_,1289053301439451137
@kimguilfoyle @JoeBiden Good luck getting teachers and staff in schools.,school_closures,FAVOR,_,_,1289053359840796672
"Crucial hearing of a petition filed by Federation of Private Schools in Gujarat will be conducted by Gujarat HC today. The body has challenged a notification asking them to not charge fees till actual teaching starts. 

@ahmedabadmirror @imBhupendrasinh",school_closures,FAVOR,_,_,1289056238618079233
"Come mid October, wks before election, country wide, you could have 100k kids out/parents home, no $600/wk. Do you think all those parents-voters will look kindly on your current BS of kids have great immunity to CV19? #EvictTrump  #TrumpFailedAmerica",school_closures,FAVOR,_,_,1289062324658212866
DISTANCE LEARNING IS NOT HOMESCHOOLING #BackToSchool2020,school_closures,FAVOR,_,_,1289063223182778368
"MLB, Large Budget, Adults, Mostly Outdoors, Tested Every Other Day

SCHOOLS, Decreased Budget, Kids, Mostly Indoors, No Plans for Regular Testing, 600 students per Bldg plus teachers and staff

MLB, One Team lasted 3 days",school_closures,FAVOR,_,_,1289067928420331521
"""Delay the Election until people can properly, securely and safely vote???”

Really Mr. President????

Can you tell the same about opening of schools?

What about saying ""Delay opening of schools until pupils can properly, securely and safely study???”

#Trump",school_closures,FAVOR,_,_,1289074917594419200
"""Jimenez also wondered why the National Guard hadn’t been deployed to set up tent schools (not sealed, but letting air in like an outdoor wedding canopy) around the country...""

Shamiana schools?",school_closures,FAVOR,_,_,1289075144024039424
"Nothing like witnessing a good late-night thunderstorm and lightning to wash some of this anxiety, frustration, anger and grief away. #teaching",school_closures,FAVOR,_,_,1289075441714765827
"@realDonaldTrump IF it is potentially too dangerous to vote in person, due to #COVID__19, then it is too dangerous for",school_closures,FAVOR,_,_,1289081397647269889
Lockdown was imposed india when there were only 100 cases and now when are having more than 15 lakh cases then we are heading towards reopening and conducting exams but we must realize that the peak is still around 2 months away #StudentsInSCForJustice,school_closures,FAVOR,_,_,1289081850309165056
"When our students are enough responsible and intelligent to prevent spread of corona virus but so called govt. Officials are not so intelligent to run PSU companies and railways in profit
#PSUPrivatization #railwayprivatization",school_closures,FAVOR,_,_,1289090655872905216
"I do not understand the national need for @MLB 
Imagine what would happen if the @mlb would forgot their season and donate their stockpile of daily tests to their local #schools ....
#BaseballisBack 
#safe",school_closures,FAVOR,_,_,1289098621984616450
Schools should be reopened in SEPTEMBER!!! In June I thought it would be oepend in July and in July I thought it would open in August! Now August is about to start and they are saying that it would be opened in September! Enough is enough! OPEN THE SCHOOLS!!!!!!!,school_closures,FAVOR,_,_,1289103162557702146
"Has any journalist asked Dr Ronan Glynn and NPHET if they’re happy for 24 teenagers (Possibly more) to sit for hours together in stuffy classrooms without wearing masks? Would like to hear their thoughts on it...
 #nphet #COVID19ireland #edchatie",school_closures,FAVOR,_,_,1289103916953669632
"I’m not an anxious person, but as the new school year approaches, I am not sleeping through the night &amp; I am trying to figure out how to quit teaching.",school_closures,FAVOR,_,_,1289133552421015557
The reality that my daughter and wife’s school is about to open up to physical classes is terrifying. Why? #coronavirus,school_closures,FAVOR,_,_,1289150264897806337
"Which one is it now? Is it safe for my kids to go back to school, or is it to dangerous to vote on November 3rd. Asking for the American people. #COVID19 #2020Election",school_closures,FAVOR,_,_,1289163417694044160
"""It doesn’t surprise me that Trump labeled school workers as ‘essential.’ It’s runaway capitalism. They have enough money for the Pentagon, but nothing for the people. Look at our health care. It’s a sham. Big Pharma &amp; the insurance industry run it."" - Laura, bus driver",school_closures,FAVOR,_,_,1289170192350748672
"I wonder if a community based, parent-led approach to elementary schooling can work until the govt can properly prepare for kids’ return to class. Small groups, more play time, more independent learning, collaborative lesson plans. Some online, some in person.",school_closures,FAVOR,_,_,1289172183265112064
@WillGourley @kraekerc @jdouglaslittle @berylrcohen @CassanoraL @ESL_fairy @TLMarkides @mrfusco @mkbtuc @BonitaEdu @noasbobs @MsRastin @the_dramamama @ZackTeitel @JBradshaw01 @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @CoachJCummings @CarolCampbell4 @Educhatter @Stephen_Hurley @BallantyneCW @aegrant100 @realJ_Mitchell @bizEducator @kayuoit @DerekRhodenizer @sarahdateechur @ericcurts @wterral @lhighfill @MrAmbi_TDSB @ShiftParadigm @jenwagner @MProom31 @DawnTelfer @TaraMartinEDU @JaimeDonally @pdubyatech @tishrich @pauline_bowles @tgseelig @rvsed A resource provided by the Ontario Music Educators’ Association with suggestions on how to teach the subject while limiting risk states that singers should be two metres apart and face forward rather than facing each other or practicing in a circle. #onted,school_closures,FAVOR,_,_,1289173865105506306
Anyone else getting ads for items to buy with your personal money to make your job safer during the pandemic or is your job normal? #teachers #EducationWithCOVID,school_closures,FAVOR,_,_,1289179302517280768
"#Covid and #returntoschool 
Rather than alternate days, split the schools into 2 shifts.
7:30 to 12:30 and 1:00 to 6:00.
When there was a delay in school construction, there was a year when my high school was split in such a way. It worked well. #ontarioschools",school_closures,FAVOR,_,_,1289188402814840833
If our nation’s reaponse to school shootings hasn’t made it clear enough... shoveling kids back into schools during a pandemic makes it crystal clear... we do not give A SHIT about our children in this country.,school_closures,FAVOR,_,_,1289190831627239424
"Just heard Danbury Local (northern Ohio) will only make masks mandatory in hallways, bathrooms, and on the bus.

A confined classroom is apparently ok:OK_hand_medium_skin_tone::face_with_rolling_eyes:

#coronavirus #COVID",school_closures,FAVOR,_,_,1289206045252841473
"@sjdemas I don't wish for any kids to get sick, but for those suggesting opening, if it doesn't affect them, their opinions will stay the same.",school_closures,FAVOR,_,_,1289194379362603008
@BuckSexton Redfield is calling for schools to open face-to-face to provide social services to students. Teachers cannot be our society's only safety net. Opening schools in-person as the pandemic surges around us will disable or kill thousands of students and teachers.,school_closures,FAVOR,_,_,1289207956676980737
"So Redfield tells us we MUST follow 5 commandments to hold back virus, including staying out of crowded places. Right after, he explains why schools MUST reopen to “protect” children’s mental health. 

OMG the irony. School’s. Are. Crowded. Places. #Covid_19",school_closures,FAVOR,_,_,1289208077464502273
"No more pencils no more books
No more teacher's dirty looks
Out for summer
Out till fall
We might not come back at all
School's out forever
School's out for summer
School's out with fever
School's out completely

-Alice Cooper, 1972

#COVID19 #coronavirus #alicecooper",school_closures,FAVOR,_,_,1289198763651735553
"So, as a teacher and in my school, I am responsible for food, daycare, mental health, child abuse, and ... what am I missing? Right. Education. I am charged with educating our children. Listening to @SteveScaliseGOP talk you wouldn't know that",school_closures,FAVOR,_,_,1289201203579035651
How pathetic can we be as a country. We need to risk opening schools because so many children don’t get enough to eat if we don’t?  Does anyone else think this doesn’t add up?,school_closures,FAVOR,_,_,1289214214175961090
@UFT @NYCSchools @NYCMayor @DOEChancellor @CNN @NYGovCuomo @ABC7NY Dr. Fauci: “There have been hundreds of thousands of cases of #COVID19 in children.” #uft #keepschoolsclosed #education #edchat #SchoolsMustShutdown,school_closures,FAVOR,_,_,1289214793770061825
"When will political candidates have a transparent &amp; minimum qualification criteria so that India can benefit from ideas of good education?
#education #HigherEducation #engineeringcolleges #mbastudents #mbbsstudent #schools",school_closures,FAVOR,_,_,1289221046969569282
You know what I love most? Watching old white men with no medical education bully Fauci and argue about how safe it is to open schools on Capitol Hill. :face_with_rolling_eyes: #gopfail #StayAtHome,school_closures,FAVOR,_,_,1289223098542075904
"#coronavirusus The Covid-19 infection rate across New York City has to be below 3% for schools to reopen, Mayor Bill de Blasio said  #CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #usa #newyork",school_closures,FAVOR,_,_,1289223215563149313
"No one knows what will happen if schools open back up. There have been several scenarios passed around. 
I'd like to know what parents are willing to use their kids for this little experiment? #NoToSchool",school_closures,FAVOR,_,_,1289230807383420932
Jim Jordan is really attempting to push #Fauci to make a statement to support marshall law.,school_closures,FAVOR,_,_,1289226654246531080
Someone needs to tell #GymJordan the school is on fire &amp; you can’t go in the school when it’s on fire.  Gym go away.,school_closures,FAVOR,_,_,1289226844626067457
@WeAreCTA you lie.  You have received PPE.  All schools in CA have received PPE it may be in your district warehouses but all schools will be supplied PPE.,school_closures,FAVOR,_,_,1289245122693959680
"With Baseball’s unlimited resources, they can’t control the coronavirus.  Why are states sending our kids into Petri dishes of the virus at schools?",school_closures,FAVOR,_,_,1289254437765046272
"Physical and psychological safety for staff, families and students will be paramount for a successful return to school.  #WeAreInThisTogether",school_closures,FAVOR,_,_,1289266845128593408
"""we need to open schools to provide nutrition, mental health services and abuse reporting"" 

Maybe we need more social services on the whole and higher wages so families can afford food?? 

I'm just asking questions.

#congress #coronavirus",school_closures,FAVOR,_,_,1289239853742399494
"@TexasTribune @HoustonChron There is really nothing to approve...past April NO meaningful measures to fight #COVID19.
#Texans feel only mild relief that (so far) @GovAbbott's actions look a little bit less murderous than @RonDeSantisFL 
That's changing as @TexasGOP goes full #Trump.",school_closures,FAVOR,_,_,1289278063872626688
"@ChesterCheetah what's going to happen to all the Hot Cheetos girls in high schools across America this year? Class will be different without all the bag crumpling and lip smacking...
#coronavirus",school_closures,FAVOR,_,_,1289258239423418368
"@NicolaSturgeon @theSNP @CMO_England @scotgov Part of evidence it’s safe with YA in school:
“In Scotland, 152 (0.8%) of a total 18,452 positive cases of COVID-19 were among people aged under 15” 
How many were tested? Only those with symptoms are tested &amp; YA dont tend not to show them. Wheres the scrutiny?",school_closures,FAVOR,_,_,1289251074273095681
What are some cool welcome back ideas to help our teachers get ready for the new year in a remote setting? #backtoschool #remotelearning #welcomeback,school_closures,FAVOR,_,_,1289269910993088512
"@IssamAhmed @AFP This tweet was paid for by the Teacher's Union of America, a proud sponsor of finding reasons not to teach.",school_closures,FAVOR,_,_,1289270108997722112
"And with this same sentiment, I find it hard for Lecce to make all these decisions when he never attended public school. He went to private school is whole life. So how is that fair? #onpoli",school_closures,FAVOR,_,_,1289262352219508736
Nice of our school district to release reopening info to the whole district before informing the staff. Not even an email. :woman_shrugging::angry: #teacherlife,school_closures,FAVOR,_,_,1289272487021129728
@AlexpiersonAMP @KRS61 @JIMrichards1010 you were saying?,school_closures,FAVOR,_,_,1289276122719387648
@SXMUrbanView @karenhunter @MrLamontKing @jspotcomedy I agree with Jay Anthony on NBA getting test vs the public. This shows how companies are treated better than the fans of these sports. WHERE are they getting the test? Why are they not available as quickly for us? Arenas: we don't need them.,school_closures,FAVOR,_,_,1289284068215894016
@DrLeanaWen Indoor gatherings of 20 kids for 6 hours a day might not be good then...,school_closures,FAVOR,_,_,1289296258968952832
Just shared the @WFPSchools reopen plan with my 6th grader. He is SO disappointed. There is no substitute for time with friends. #parenting #lifeinlockdown,school_closures,FAVOR,_,_,1289316984681721856
Please stop comparing teachers to doctors! There are teachers all over this country who are right now making masks for their kids out of coffee filters they bought with their own money at the Walmart where they work in the summer.,school_closures,FAVOR,_,_,1289299835095400448
"I taught for a few decades, rarely did i find hot water, soap, and paper towels - in the teacher restrooms. In the students restrooms probably less often.",school_closures,FAVOR,_,_,1289303318771036160
"@GOP @realDonaldTrump There will be another 20K coronavirus deaths in the next 3 weeks. Now is NOT the time to force children to attend brick-and-mortar schools. That is NOT ""keep[ing] American families safe"". #GOPDeathCult #GOPBetrayedAmerica",school_closures,FAVOR,_,_,1289312705258459136
@zibzer Exactly. Nothing will ever please them.,school_closures,FAVOR,_,_,1289313544446472193
"As much as hate schools not reopening, the good news is it will finally open our eyes to how little the districts actually care about you or your familiy. Something to remember when the they inevitably ask you to open your pocket book again.  #backtoschool",school_closures,FAVOR,_,_,1289323224472272896
"@jdkahler @paulaptlb @QuillArrow @Theresa_Chapple @TexSandra210 Yes, every one should follow the rules. Don’t wear a mask, wear a mask; don’t gather in large groups, go out and protest/riot for months on end; don’t take HCQ its so unsafe, take it prophylactically for 60+ years for malaria = no problems. :face_with_rolling_eyes: wake up, sheeple!",school_closures,FAVOR,_,_,1289352584256524289
Soo I just realized that when we go back to school people will literally die of #COVID19. Like #wtf am I supposed to do when my class mates don’t show up again? Keep writing my 5 Paragraph essay? #schoolsreopening #publicschools,school_closures,FAVOR,_,_,1289324282665869312
"Also, questioning the different approaches taken by some provinces, especially when science and numbers do not justify the choices.",school_closures,FAVOR,_,_,1289336550791294977
"30,000 more deaths predicted in the next month in this country. @realDonaldTrump
@GovBillLee

Will it be you? Me? Someone you love?  

#WearAMask 
#TrumpIsKillingUs",school_closures,FAVOR,_,_,1289336645884420097
"Lubbock hand sanitizer shortage, because school.
#shortage #handsanitizer",school_closures,FAVOR,_,_,1289327995463770112
"@FCPSMaryland @MdPublicSchools if daycares and private schools are open, why aren't you?  Why haven't daycares experienced a major spike in cases? [Insert cricket sound here]",school_closures,FAVOR,_,_,1289338056516853761
Gavin Newsom is a tyrant . #OpenAmericaNow,school_closures,FAVOR,_,_,1289356495163781120
@BrightonJ14 @neolibtarded One more reason to cancel,school_closures,FAVOR,_,_,1289383107460624384
"@Jali_Cat @alley167 @BetsyDeVosED @SecretaryRoss @HomelandKen No wonder they don't want schools to reopen in August - they're too busy trying to destroy America!

#OpenSchoolsNow",school_closures,FAVOR,_,_,1289384407392870401
So far I have received 3 emails about 3 employees within the same school district I work for who have passed away due to covid.. they haven’t even opened schools up yet and so many lives are already being lost due to this virus. :broken_heart: #StayHomeSaveLives,school_closures,FAVOR,_,_,1289417085156646912
@leslsenior @jersey7girl Let’s lock DeVos in a room with 25 potential COVID carriers for 8 hours with or without masks. Pack her a sack lunch of PB&amp;J with a warm carton of milk chaser for 5 days. Then wait 14 days... then maybe we can have dialogue on opening schools.,school_closures,FAVOR,_,_,1289418882730491904
CBSE Schools are conducting PA1 Online Exams??? Are they allowed to conduct Online Exams??? #CBSE #class12,school_closures,FAVOR,_,_,1289419976118419459
"Happy new month. After all the felicitations and love, the sallah break and all. We need to remember the school children.",school_closures,FAVOR,_,_,1289446204661616642
"@DrRPNishank reopen schools then take exams
#reopencollege 
#reopencoaching",school_closures,FAVOR,_,_,1289453320076054529
Reading through the memo we received from the MOPE and it’s still not clear on much. Hope they make further announcements soon. Heard of one school doing 1-7pm :flushed: we are sticking with old directives from prior E Learning unless told otherwise. #kuwait,school_closures,FAVOR,_,_,1289520066984325121
@MsQueenbeee87 @nowthisnews Kids are said to be hospitalized in Texas/Florida &amp; other states for this virus. They said they this is rare. In Texas doctors are worried. An entire camp of kids was infected w/ all precautions in place. I feel this shit has already mutated.,school_closures,FAVOR,_,_,1289477591213187072
@BBCBreaking Masks are being made mandatory in  several indoor places (after a pathetically long delay) yet students will soon be COMPULSED to spend 6 hours with 1000 other students every day in a tight and enclosed space and NOT wear a mask? Time to sue the Government! #shielding,school_closures,FAVOR,_,_,1289484109866180610
"Feedback on Purple Mash?

 #elearning #teachers #primary",school_closures,FAVOR,_,_,1289521344229462016
Our children will now have OCD for the rest of their lives?!?! :woman_shrugging_light_skin_tone::woman_facepalming_light_skin_tone::smiley:#coronavirus #WearADamnMask #childrensafety,school_closures,FAVOR,_,_,1289522779260219392
With #COVID19 rising in the north &amp; #manchesterlockdown education must have a clear plan B for online learning. We can't get caught short with 2 days notice again.,school_closures,FAVOR,_,_,1289511096445935617
@NEISD Open the schools now!,school_closures,FAVOR,_,_,1289556519348928514
Everyone knows reverse psychology works but yet noone seems to recognize when it's being used. Schools need to be opened up. Social Interaction is as important as food or water. It is cruel to deprive children of life because adults can't figure out how to get along.,school_closures,FAVOR,_,_,1289564247714914305
Since when do these ignorant red necks care so much about education? #COVIDIOTS #coronavirus,school_closures,FAVOR,_,_,1289587286082904064
@jenniferjsmall and the parents of Montgomery County are counting on @GovLarryHogan to condemn the closing of private schools? dont hold your breath #COVID,school_closures,FAVOR,_,_,1289579569381548034
"@RheaBoydMD’s advice to teachers re: strategies to reduce classroom stress when they welcome children back to (virtual/in person) schools after a summer where they witnessed effects of racism on those who surround them: 

“Actively love them”

#blm 
 #scaap2020",school_closures,FAVOR,_,_,1289602595082743810
"Many media reports of young &amp; healthy people dying from Covid-19 turned out to be false: many of these young people either did not die from #Covid, they had already been seriously ill (e.g. from undiagnosed leukaemia),or they were in fact 109 instead of 9 years old.",school_closures,FAVOR,_,_,1289584664500408324
"Hey America, since it’s gonna be really hard to reopen schools in a normal fashion this year, maybe we can look at revamping the typical school format that is antiquated and outdated. Can’t think of a better time than now. Just a thought.",school_closures,FAVOR,_,_,1289603724533522432
@tmprowell In what other professions are we sending in adults to closed spaces  without PPE (Not to mention silent carriers)?,school_closures,FAVOR,_,_,1289592743740620802
Some of these medical forms schools require are a bit asinine under the pandemic clock. Some of us don’t want our kids exposed at provider offices. Well visits can wait a few months.,school_closures,FAVOR,_,_,1289593258234937344
"@GeoRebekah hernando opens aug 17 for teachers,aug 31 for kids, 48%virtual, 52% brick/mortar",school_closures,FAVOR,_,_,1289617296936189952
"@govkristinoem Where did you get your education ?? First, you try to take over #NativeAmerican sovereign land and now you are willing to risk children’s lives. Do you have small children? If so, will they or your extended families kids be attending?? #COVID19 #HotSpot",school_closures,FAVOR,_,_,1289606819585949697
"A friend of mine told me that three children in his extended family are sick with #Covid19—one of them, severely.

He said they’re all between the ages of 6 and 10 years old.

I’ve heard other stories like this.

It’s very troubling.",school_closures,FAVOR,_,_,1289609084384063488
"This isn’t political for those of us imploring schools to stay closed.

It’s ethical.

Unfortunately, ethics come second to politics in America— and for some, their children do as well.

#ChildrenAreNotLabRats #Covid19",school_closures,FAVOR,_,_,1289609091485175808
"Most kids will have been off school for 24 weeks in September. That's a long time in a kid's life. It will have caused mental damage to some kids and this will not be shown immediately. They must open to bring some ""normality"" and ""stability"" back to their lives.",school_closures,FAVOR,_,_,1289610820226179073
"@My_Mother_job @DanCrenshawTX
Minimum wage essential workers need your help!
If schools won't open, parents need to be reimbursed for private tutors, private learning groups, or private school in Texas
Otherwise, why work?
Not to mention the social-emotional health of young kids:pensive:",school_closures,FAVOR,_,_,1289613182688952320
@Zigmanfreud @nytimes You’re trying to further trumps agenda. Please be silent and stay within your bubble! #SaturdayMorning #SaturdayThoughts #coronavirus @NYCDOE_Teachers,school_closures,FAVOR,_,_,1289631485595549697
"So we're being inundated with paperwork at the office from parents or relatives of many children that we see at the office that currently work at many school districts stating that the child/ren are high risk (i.e. asthma, cardio condition, lungs etc.) #COVID19",school_closures,FAVOR,_,_,1289622957174661120
"And that the parent or relative should have the option to televise or teleteach something like that to the classroom because they could could become infected and pass it on to the child/ren in the household. No big deal, we understand but we're getting #COVID19",school_closures,FAVOR,_,_,1289622958147739648
"20 to 30 of these a day and we need to process the paperwork and make the determination that yes these children are high risk, fill it out and then leave it for the physicians to sign, on top of all the other paperwork they have to sign. We do tell them #COVID19",school_closures,FAVOR,_,_,1289622959267565569
@ChrisLu44 Of course many will come back positive!!  How many deaths?  #COVID19 #Scaretactic,school_closures,FAVOR,_,_,1289622983322017793
"Example: 

Student has a cough/fever on September 10th. Student gets tested. Test results come back positive on September 24th. 

So how many of us were infected for the duration of the two weeks wait? :upside__down_face:",school_closures,FAVOR,_,_,1289623060627124226
@Sue_Innovates @tdsb @fordnation Perhaps common sense will prevail :crossed_fingers: There is still time for @fordnation and @Sflecce to do the right thing and fund reduced elementary class sizes in time for a #SafeSeptember #onted #onpoli #ONedu,school_closures,FAVOR,_,_,1289623420469047296
"@FrancaRose33 @GeoRebekah the school board &amp; superintendent of your district decides the county policy 4their school district,in our county teachers&amp;parents were given a survey by email 2fill in, but not sure that goes into decision making",school_closures,FAVOR,_,_,1289624736138289152
"August 3rd day of action for safe schools partners: @Poli_fem @pspnyinc @Blm_edu_nyc @SBU_POWER @YA_YAnetwork &amp; more! Please support our parents, teachers and #StudentVoice this Monday. Pop out! #CEC14 #ParentPower #SupportTeachers",school_closures,FAVOR,_,_,1289659793922121728
"""Liability restriction waiver"" with the wording ""deathly illness obtained or transmitted on campus"" shouldn't be a part of a campus opening strategy. Am I wrong here? #AcademicTwitter",school_closures,FAVOR,_,_,1289638205726298116
Private school attended by Barron Trump prohibited from in-person learning until October as President pushes openings #CNN #BarronTrump,school_closures,FAVOR,_,_,1289647105603022848
"WebMD predicts up to 50,000 children COULD be hospitalized this year due to #COVID19 

In 2018 there were 300,000 medically treated trampoline injuries....",school_closures,FAVOR,_,_,1289640162348040193
"Masks are disposable 
Teachers are not disposable
#September #SchoolsMustShutdown #teachers 
What happens when a teacher gets sick? Substitutes can’t quarantine for 14 days if they’re needed next-day or same-day!",school_closures,FAVOR,_,_,1289679965185642496
"@totallyjust Parents can call Districts &amp; tell them they will withdraw from the District. That $ gets their attention

The virus will shut it down anyway. It's just a matter of how many thousands will die due to",school_closures,FAVOR,_,_,1289655263725621249
If there’s a national #StudentStrike will the US military swoop in and tear gas kids?,school_closures,FAVOR,_,_,1289677332525879296
"More and more professional athletes and team personnel are testing positive for Covid. If professional sports is incapable of avoiding exposure and illness, how can anyone think we will be able to open schools. #schoolsreopening",school_closures,FAVOR,_,_,1289689575305093121
"Nasty teachers who don’t care about children coming out of the woodwork. Expose them. Fire them. 

Are these greedy, selfish people the ones who should care for — &amp; even worse, — “teach” your precious child each day? 

#SchoolCultureMatters",school_closures,FAVOR,_,_,1289692936033071110
"Recent code was the deaths were low - that changed

This week's code - there are lots of recoveries

A bogus distraction from our impending doom. Many of those ""recoveries"" will be disabled &amp; will suffer for the rest of their lives 

Stop",school_closures,FAVOR,_,_,1289687936569491457
"I envy the schools and district that KNOW that they are doing virtual learning long-term. They are giving parents and teachers the chance to actually prepare for it.

Most of us are going to be completely blindsided when we have to open and close again and again.",school_closures,FAVOR,_,_,1289707518462177281
".@StLucieGOV. .@1SLPS #Isaias 
St Lucie County will:
-NOT issue Emergency Declaration
-NOT issue curfew
-NOT open shelters
-NOT issue curfew
-NOT issue evacuations

WHY? B/C COVID19

But OPEN SCHOOLS UP??",school_closures,FAVOR,_,_,1289709543283335168
"@katricequitter I'd rather give them even better training and much higher salaries and then myself forget about it, if I'm honest.",school_closures,FAVOR,_,_,1289709705581887489
"@nytimes What about the chronic asthma, migraines and other symptoms children are coming up with?
Shouldn't those be studied before we open schools?

#schoolsreopening",school_closures,FAVOR,_,_,1289716480590794752
@tedcruz @ptsd1471 Absolutely. That’s outrageous. #schoolsreopening,school_closures,FAVOR,_,_,1289763856898826240
"@JoeBiden The only truth you told was the enhanced unemployment is done, the rest of what your staffers writes a lie. Pelosi wants $600 a week till the ends of the year, that's a no go people need to work we are not a welfare country. #OpenAmericaNow",school_closures,FAVOR,_,_,1289766983928557569
"Business opportunities are like buses, there's always another one coming.- Richard Branson 

#johhanesburg",school_closures,FAVOR,_,_,1289803933842419713
"The brave may not live forever – But the cautious do not live at all— .Richard Branson 
#johhanesburg",school_closures,FAVOR,_,_,1289867585253568513
"@KomalKolhe4 Dasha toh aisi hi rahegi. Covid saalon tak chalega.China mein 1 saal se jyaada ho gaya. 
Exams are the only way to secure our future and help our family.
We have been preparing for 4 years.
#StudentTimeMatters #conductexams",school_closures,FAVOR,_,_,1289884519072321536
@GovernorTomWolf Wash masks daily? We have students that don't wash uniforms even weekly!,school_closures,FAVOR,_,_,1289894878944456707
#Capitalism brought us dependence on a 2-income household.  With the #pandemic they need one parent to stay home with the kids. #SafeSeptember,school_closures,FAVOR,_,_,1289905420111187968
"@RohitKh58099186 @PrajwalYg @anubha1812 @HRDMinistry @DrRPNishank @DG_NTA Even we can't afford u as a topper
I already told I am not a aspirant of jee and neet
U better to shut ur mouth u idiot
and mind your own business
#donotpostponeNEETandJEE
#dontpostponeneet
#donotpostponeNEETandJEE 
#dontpostponeNEETandJEE",school_closures,FAVOR,_,_,1289906420909932544
School begins this week and I hope my choice to have my girls return is the right one #Covid_19 #covidinamerica #schoolsreopening,school_closures,FAVOR,_,_,1289926119211167744
"An opinion piece in The NY Times basically said its cool if 5 percent of teachers get sick and die, as long as parents don’t have to deal with their kids at home during the school year. 

#coronavirus 
#Covid_19",school_closures,FAVOR,_,_,1289957132276649986
"What makes people think that children are somehow immune to a virus that adults are not immune to? That seems like uninformed thinking. #BetsyDeVos is totally unsuited to be US Sec of ED, and pretty unsuited to be a human being.  She cares nothing for children.",school_closures,FAVOR,_,_,1289957316603912193
Let me help you understand. I did not sign up to watch people die. I noped out of the medical profession because I realized (with the help of my pediatrician who knew me from 8-18 and pointed out this flaw in my plan) that I could not watch people die. 1/,school_closures,FAVOR,_,_,1289951431349243905
"#Attleboro doesn’t care about its teachers as they told the teachers it’s too expensive to buy plexiglass for the teachers in their classrooms
#coronavirus",school_closures,FAVOR,_,_,1289976840472260615
