Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@JoshuaPotash Any MDs willing to explain what conditions (medical) that would prohibit anyone from wearing a mask. Just curious why all these Karens have all these conditions.,face_masks,FAVOR,_,_,1277138524215472136
@SteveBakerHW Not to wear one! We are all EXEMPT!! SCAMDEMIC,face_masks,AGAINST,_,_,1283317481147424768
@washingtonpost Here’s a perspective. Mask: smart. No mask: dumbass.,face_masks,FAVOR,_,_,1277139933715746817
I’m gonna do a Gillian McKeith if I have to wear a mask at work. I have acne that’s just became manageable and this is going to make my skin go back to a baboons ass.,face_masks,AGAINST,_,_,1283317718066888704
@CNN That’s because the protesters care about their fellow man / women. They wear masks!!,face_masks,FAVOR,_,_,1277149528135806976
"@gypsycouncil1 @StevenKnightley @Kent_Online It's tokenism. No masks in pubs, restaurants, offices, cinemas etc. but in supermarkets? The only benefactor will be China who will make billions selling all these masks to Western idiots. Not to mention the environmental damage of all these masks in rivers and oceans.",face_masks,AGAINST,_,_,1283317763054940160
Imagine think you're better than a global pandemic. #WearAMask,face_masks,FAVOR,_,_,1277147989577027584
"I used to think that @BBC6Music was cool and a bit off the main narrative. But the more I listen, they are the worst at pushing the Spamdemic line. Now celebrating mask wearing on @laurenlaverne. Drops the mic...",face_masks,AGAINST,_,_,1283317891790766080
"@USUHNAME @FIoristJK @L_A_Baker @SpicyPurritos @JoeBiden I hope your  ""y'all"" doesn't include florist &amp; myself.
We are both advocating for the mask",face_masks,FAVOR,_,_,1277149997314658304
"Imagine being so self involved that being asked to wear a mask is what makes you cancel your @Conservatives membership and not their abhorrent, life ruining social policies",face_masks,AGAINST,_,_,1283318411955707904
"@amandadeibert @StevePeers Sadly, the anti maskers aren’t going to listen to pesky things like logic, reason or science. You’re probably more likely to get them to wear one, if you told them that it stops ‘5G waves’ from passing COVID-19 to them...",face_masks,FAVOR,_,_,1277149999642673152
@BBC6Music @laurenlaverne What? Stop stop pushing this mask thing. Its not something to celebrate.,face_masks,AGAINST,_,_,1283318661307150369
"Just saw a diagram of someone intubated and on a ventilator. 

Heart rate spiked and nearly had a panic attack. From a diagram.

I never want to actually have that happen to me or anyone else.

#WearAMask",face_masks,FAVOR,_,_,1277148253369200640
If you're a robber masks is good,face_masks,AGAINST,_,_,1283319028610670593
"@richdavisphd Really is a great video clearly and simply shows the effect of wearing a mask. Thank you for doing this, hopefully a lot more people will now begin to wear a mask and lives will be saved.",face_masks,FAVOR,_,_,1277151886697795586
"And its a 1 offence thing. No mask? Boom, tattoo.
None of this warning crap.

Its not hard to wear a mask!
I have bad asthma and i pass out if i get too hot.
No its not my favourite thing but i will wear one to protect others.
Dont be a dick!
#MaskMoaners",face_masks,AGAINST,_,_,1283319055160619008
"@canuckforcup @J2thaP_MC @KarmSumal I think the ""Democratic Bitch"" comment shown the true reason she is choosing not to wear a mask.",face_masks,FAVOR,_,_,1277153153431945217
"Masks are about subservience &amp; blackmailing us into taking the experimental, DNA-altering, COVID-19 vaccine. This has never been about protecting us. We are being forced into the Fourth Industrial Revolution.",face_masks,AGAINST,_,_,1283319117890625537
"Hypoxia from mask-wearing is like reverse racism. It’s a myth invented by entitled white people who feel persecuted when we ask them to act like decent, rational human beings.
#WearADamnMask #StayHomeSaveLives #MaskItOrCasket #StayHomeStaySafe",face_masks,FAVOR,_,_,1277153211074465792
"@MattHancock @BorisJohnson Kids shut out of school, deprived learning &amp; being with friends doing what kids do all in the name of protecting their health, yet under 11s do not need to wear a mask in shops meaning their health really doesn't matter after all? Which is it?",face_masks,AGAINST,_,_,1283319703516176386
@SenAlexander while I appreciate your encouragement for mask wearing I do take issue with your statement. Even though I am “against” @realDonaldTrump that is  NOT the reason I wear one. I actually care for my health and the health of others. #Tennessee #COVID,face_masks,FAVOR,_,_,1277363912627949576
"Try to smell your mask after 1 hours, see what you do you think",face_masks,AGAINST,_,_,1283319830041563136
@ColleenHuberNMD Are you ret@rded? Or You’re just another 6th grade dropout douchebag that doesn’t wear a mask. I wish you a debilitating case of #COVID19 ending in a painful death alone. Then the world will be better by subtraction. #lextalionis,face_masks,FAVOR,_,_,1277365104728825858
Liz Truss and Michael Gove buying their breakfast from a shop with or without a mask. I just make toast &amp; tea. How is that difficult for them? #JeremyVine #FFBWednesday #Masks #maskmoaners #facemasks #facemask #nomask,face_masks,AGAINST,_,_,1283319868125741056
"""We can stop transmission today,” said Carlos del Rio, a professor of medicine and global health at Emory University. “We don’t need to wait until we have a vaccine.""Wear a",face_masks,FAVOR,_,_,1277366035482542082
@MattHancock Please explain why you are mandating masks 4 months in when a few weeks ago you said there was little evidence to suggest they benefitted? Explain why when the estimated infected numbers is 0.03% is this remotely necessary?  why do you think this is ok? #NoMaskOnMe,face_masks,AGAINST,_,_,1283320755175018498
"@hmusa  @TangerOutlets I was just in one of your stores in North Charleston- Why wasn't your  #HMUSA cashier wearing a mask?  Her reason? ""It itches her nose &amp; it won't protect anyone anyway.""  Since when are you hiring scientists for cashier positions?",face_masks,FAVOR,_,_,1277366267226337283
The masks lovers scream ‘selfish’. Why weren’t they screaming that for last 4 months? I guess they just love following the orders!,face_masks,AGAINST,_,_,1283321003104509953
I wear a mask when I go out. You should too. #staysafe #stayhome #covid19 #maskup,face_masks,FAVOR,_,_,1277366631681974272
"To all the people tweeting how they'll never wear a mask so won't be going shopping I say ""Thank You"" I now feel safe in the knowledge that stupid won't surround me as I walk the aisles  #facemask #facemasks #facecovering",face_masks,AGAINST,_,_,1283321654676992000
"How about they increase insurance premiums ONLY for those who refuse to wear a mask, since they are responsible for increasing the nation's medical costs?",face_masks,FAVOR,_,_,1277367180477239303
"If you have a problem with people opposing masks, I hope you enjoy living under a dictatorship. By the way you wont qualify as a human being this time next year.",face_masks,AGAINST,_,_,1283322098220519425
"Wear the stupid mask, you #covidiot 

#WearAMask",face_masks,FAVOR,_,_,1277367210848256000
"@GusOfSudbury @Telegraph @allisonpearson Another censorious soul. The hospitals are empty. People are not dropping down in Waitrose. If you wish to wear a mask, fine. No problem. But some of us will not. Call us selfish, bring your virtue and signal it, by all means. It cuts no ice.",face_masks,AGAINST,_,_,1283322681794932736
"Not only Texans should wear a face mask, everybody in the United States should one.",face_masks,FAVOR,_,_,1277376799098331136
"@JeremyVineOn5
""Is it OK to confront face mask flouters?""
No it's not!!!
Our liberty to wear a mask or not should not be compromised.
#facemasks",face_masks,AGAINST,_,_,1283322687411163147
"@Flaminhaystack Machismo may be stopping (some) men from wearing masks but, based on anecdotal observations at least, there don’t appear to be that many women wearing them either. I suspect the main driving factor is government messaging telling people the threat has subsided.",face_masks,FAVOR,_,_,1277368564400427009
"@xyz_louise @BorisJohnson @Ldn_Ambulance Fair enough to me been a considerate #nonmaskwearer even an hr will do, but morning is fine,  everyone should be treated equally and gloves and masks are a haven for germs, why should I be put at risk",face_masks,AGAINST,_,_,1283322720659349504
A mask is much more comfortable than an intubation tube.  #texas #florida #WearAMask #covid19,face_masks,FAVOR,_,_,1277370562503946240
Its a face mask ffs. A piece of cloth. Get a grip.,face_masks,AGAINST,_,_,1283323655926149121
"You know what'd be terrible?
If you were having let's say, open heart surgery, and your surgeon refused to wear a mask because it ""restricted his breathing.""
Or if a non-mask-wearing dentist sneezed into your ongoing root canal. 
Pretty gross, huh?",face_masks,FAVOR,_,_,1277163970428723200
As if shops will call the police on shoppers not wearing masks no matter what you say Matt HitlerCock @MattHancock as if they’ve not suffered enough in the #Scamdemic #Plandemic what better way to obliterate your business than calling the police on customers #NoMask,face_masks,AGAINST,_,_,1283326282080624644
@abc7newsbayarea I saw tons of tourist families not wearing face masks @PIER39 @pier39tourism today. I was shocked that in a town that once was managed by @GavinNewsom they were just allowed to roam free potentially spreading the Virus freely with no care.,face_masks,FAVOR,_,_,1277168742741405696
If you don't like wearing a mask your going to hate wearing a ventilator,face_masks,AGAINST,_,_,1283326490097188865
"@deviltrigger382 If they'd said

""If you wear masks the opposing political party will cry into a mug that you can drink from.""

Everyone would be wearing a mask. Instead only SOME are wearing masks and the rest are shitting their pants in anger over it.

P.s.",face_masks,FAVOR,_,_,1277169333651812352
"@cherylstev @clazdana ""The certainty of the evidence is low for both forms of protection."" Why do people find this so difficult to understand? The is what ""the evidence is light"" means. And you want to impose wearing of masks for 60m people on this evidence, when the virus is all but gone?",face_masks,AGAINST,_,_,1283329405343813632
"If every American would wear a mask in a public indoor place or outdoors where they can’t distance, we wouldn’t need to lock businesses down. Yet, @GOP as a party decided that masks are a political hill to die on for some reason.",face_masks,FAVOR,_,_,1277170750097670144
"Stop getting tested. Then the whole thing goes away. 

It's a simple as that. 

#COVID19 #kbf",face_masks,AGAINST,_,_,1283330360986787851
#ripdonaldtrump we tried to warn you that during #COVID19,face_masks,FAVOR,_,_,1277173588332646400
"#hospitality #restaurants #pubs #UKWorkforce don’t feel forced to go back to work. It’s not because it’s SAFE, it’s for the greedy owners. You can be #furlough to October so why rush? #coronavirus will kill this sector anyway, you have plenty of time to look for job.",face_masks,AGAINST,_,_,1283330851418312704
"@realDonaldTrump @FoxNews @seanhannity @CNN President Trump, people respect you and do what you tell them to do. Please save American lives by wearing a mask in public. Thank you.",face_masks,FAVOR,_,_,1277176273308053504
@BorisJohnson @MattHancock Stop this mandatory mask policy. This tyranny is doing more harm to the country than the virus.,face_masks,AGAINST,_,_,1283331466223595522
Great to see driver “telling” all passengers to wear a facemask on bus to Donegal this morn @Buseireann #WearAMask,face_masks,FAVOR,_,_,1277178963371208704
@SittingByTheSea @CllrBSilvester Seat belts protect you and not others. When cars will be banned come back here moaning about masks,face_masks,AGAINST,_,_,1283331528756547584
Letterkenny bus driver tells passengers they must wear mask but Donegal town driver doesn’t bat an eye lid when they don’t :woman_shrugging: @Buseireann #WearAMask,face_masks,FAVOR,_,_,1277180583626649600
So what do people think about the mask Exemption lanyards?,face_masks,AGAINST,_,_,1283331889730854913
"@L_A_Baker @JoeBiden Let me guess...

You also don’t we’re a seatbelt when you drive cuz the government tells you to right? 

What rights are taken away wearing a mask to help protect others? 

#BeBetter",face_masks,FAVOR,_,_,1277190599011995648
"We Reap What We Sow! Remember How Trump Played Down The Coronavirus From Day 1. Now He Can’t Have His ‘Hate Rally’s,’ Because The Virus Months Later, Is Still Out Of Control. #LowPPE #FirstWave #PolicyFailure",face_masks,AGAINST,_,_,1283332543262187520
Just bought another face mask and I can’t wait to be out here reppin’ @machinegunkelly and his new album Tickets To My Downfall.,face_masks,FAVOR,_,_,1277195302404067329
"Note to self do not eat *checks notes* pulled pork flavoured @Pringles Pringles before putting on mask. Unless you enjoy the scent of marmite, mixed with Bovril, infused with BBQ sauce.",face_masks,AGAINST,_,_,1283333331338383366
"Imagine that there’s a cheap, non-toxic product available that if +80% used it, #COVID19 would stop being a pandemic.

Everyone would rush to use it, right? Even the ignorant and the stupid would advicate its use.

That product is real - it’s called a mask.",face_masks,FAVOR,_,_,1277195628322439169
I will unfollow anyone who promotes mask wearing or tries to shame others into wearing one.,face_masks,AGAINST,_,_,1283334116394573827
"@DickieV I absolutely loath people who wear #masks below their nose. I'd rather that you don't wear a mask at all than wear one wrongly. If you don't wear a mask, we know you don't care. But to pretend to care but do so purposesly ineffectively is just, well, silly!",face_masks,FAVOR,_,_,1277196076953501698
@AaronHa86063451 We'll just have to agree to disagree then. Comparing countries that did/didn't lockdown doesn't show that lockdowns do more good than harm. Look at death rates in Leicester; going down. More testing=more cases. Cases already going down. Nothing to do with LD.,face_masks,AGAINST,_,_,1283335157173219328
"Raise your hand if you're tired of videos of bearded, backward hat and sunglass wearing, behind the wheel of my lifted diesel (I've got a small penis) pickup rednecks carrying on about a little mask stepping on their rights. :man_raising_hand_light_skin_tone:",face_masks,FAVOR,_,_,1277196470823813120
"If masks work can we now open theatres, concert venues, sports stadia, etc? Or is it that they don't?   @BorisJohnson @MattHancock",face_masks,AGAINST,_,_,1283335369283575811
"@tedcruz Yes. Horrific things were reported up here. As a NYer, I admit we're flawed, sometimes gravely, and I tell my elected reps exactly that. We gave up a lot in NY to stop the spread. It's not a shot at Texas. #COVID19 numbers are frightening. Ask your Gov. Abbot.",face_masks,FAVOR,_,_,1277197493936295936
"#MaskMoaners if you choose to ""opt out"", of wearing a mask, may i suggest you ""opt out"" of the #NHS also, because you don't deserve our #NHSheroes",face_masks,AGAINST,_,_,1283335740601098243
"@GOP @realDonaldTrump and @VP are out there parading infected staff members, not wearing masks, so they can be out campaigning. Dozens infected. Social distancing not required. 126,000 Americans dead.",face_masks,FAVOR,_,_,1277197915040120838
So far so good. Went to lidl. No mask. No weird looks. No problem. In East Kilbride town centre now. No mask. Coffee. No problem. Now to enter the bank. Let’s see what happens...,face_masks,AGAINST,_,_,1283336153186394113
"@JDaley2114 @GovernorTomWolf The Secretary of Dept of Health Levine, is able to enact the 1955 disease prevention &amp; control law which allows for fines to be imposed upon those not complying with the mask requirements. Why are we not doing this as PA's numbers continue to increase?",face_masks,FAVOR,_,_,1277198850101514240
@AaronHa86063451 Simply because the cases were going down before the lockdown. Why can you not see that the govt. has a vested interest in persuading you that their actions are actually doing something? You have been conned. Get over it.,face_masks,AGAINST,_,_,1283336505759424514
@SuzeQKnits @HansNilssen1 You are appreciated. I'm sorry you have to witness so much grief. Pls stay safe. :mask::heart::heart: #MaskOn #MaskUp #Masks4All #MasksSaveLives,face_masks,FAVOR,_,_,1277200570101780488
"Come back to say hello &amp; Don’t be forced to wear a mask, They don’t work. Covid 19 is the biggest con ever pulled on humanity death certificates are lied on &amp; everyone knows it’s a stinking cover up. Healthy people shouldn’t be indoors or wearing masks fact :slightly_smiling_face:. PLANDEMIC",face_masks,AGAINST,_,_,1283336997894062080
"@ideascanchangeu @GovLarryHogan Maryland may have it better than most but clerks and salespeople still have it tough...don’t they? And as they risk their health to honorably work to put food on the table and keep health insurance. :mask::flag_for_United_States::mask:
#WearAMask",face_masks,FAVOR,_,_,1277203841142964224
Anyone else worried about the amount of plastic masks and gloves that are going to end up in landfill because of this? Or the amount of washing machines that are going to be constantly running to clean reusable masks.,face_masks,AGAINST,_,_,1283337151598473216
"Be safe out there everybody. Even if you desperately need to get back to normal, we're not there yet. #coronavirus",face_masks,FAVOR,_,_,1277204157997502465
"*Covid deaths are the lowest in 15 weeks
*Increased testing = more cases
*More cases and less deaths = a lower mortality rate
*No proof face masks offer any benefit

But let's make face coverings mandatory possibly until next summer in all public spaces :clown_face:",face_masks,AGAINST,_,_,1283339041849643008
Why are all these people with breathing problems so severe they can't wear a mask not wearing oxygen and how can they be super physical and wrestle with the people politely asking them to leave? Then they can run track and field when the cops show up too.,face_masks,FAVOR,_,_,1277205800134598676
@ProfKarolSikora Interesting to see imperial college LIED AGAIN!!!!! Ffs when are people going to actually see it’s a pile of B/S #plandemic #ExposeBillGates,face_masks,AGAINST,_,_,1283339829590319104
"@jmvatc @GovernorTomWolf Did you even read the study? It said effectiveness was based on ADHERENCE and people were not adhering, therfore; they didn't work. My husband wears a mask at work 8-12 hrs a day 6 days a week 20+ yrs. not a single adverse event. OSHA wouldn't require if unsafe.",face_masks,FAVOR,_,_,1277207334054486016
"Tory's can excuse austerity, blatant racism, kamikaze Brexit, children living in depravity due to lack of funding and resources etc but draw the line at being required by law to wear a mask. Tells you everything you need to know",face_masks,AGAINST,_,_,1283340202669412353
@DARollins Her kids will wear bags over their heads rather than be seen with this woman.. what an embarrassment during a public health crisis.. #WearAMask,face_masks,FAVOR,_,_,1277207474127462400
"@LidlGB @AldiUK Hi, will you be making your customers wear face masks in store from the 24th July? If so, I will not be coming back to your store! Thanks",face_masks,AGAINST,_,_,1283340286513602564
"Alright people, I’m trying to adopt a dog, but they’re not doing adoptions until #COVID19 cases go down here.",face_masks,FAVOR,_,_,1277208425689202688
lol imagine not wearing a mask purely because you’re uncomfortable with it on your trip to tesco. try wearing it for 12.5 hours like nurses and doctors have to.,face_masks,AGAINST,_,_,1283343104066625540
"I’m the kid that did the entire group project by themselves. So quarantining, social distancing, and wearing a mask comes naturally.",face_masks,FAVOR,_,_,1277209742943965185
"If you start wearing a mask for Co vid why stop there. Wear one in flu season,flus a killer.",face_masks,AGAINST,_,_,1283343782331715586
"@nickmav92 @GovernorTomWolf Bullshit! My husband wears a mask at work 8-12 hrs a day 6 days a week 20+yrs. He's never had a single health issue nor does he complain. If masks were unsafe, OSHA wouldn't require them.",face_masks,FAVOR,_,_,1277209900209274880
"Can I just ask. If you object to wearing a mask in public &amp; let’s face it, we’re talking about saving lives.. At what point was it, that you became such a self obsessed selfish cunt, that you’re not even prepared to try &amp; protect your own flesh and blood?",face_masks,AGAINST,_,_,1283346798753570822
"We are at a point in American society where common sense, self preservation, aid to society, and science itself says we need the simple kindness of wearing face masks, and still, some people just........................................won't. #WearAMask",face_masks,FAVOR,_,_,1277210602474274817
@daveknight67 @elssss7 @sparkleteefs @TheSting17 @a6caz I see you think your annoying but lovable and you like Superheroes they wear masks. Well you go ahead and wear your Superheroes mask.And leave others to live their lifes you Marxist. #ScumMedia,face_masks,AGAINST,_,_,1283346979527983105
@everyday_stacy @eugenegu Your oxygen levels don’t change with a mask on or without mask on #facts,face_masks,FAVOR,_,_,1277212092412682240
CAN we also scrap compulsory mask on public transport as well?,face_masks,AGAINST,_,_,1283347112936312832
"Oh, and did I mention that somebody told my mom the other day there is no point in going to the hospital because ""ventilators kill people?"" :woman_facepalming_light_skin_tone: #COVID19 #COVIDIOTS",face_masks,FAVOR,_,_,1277213126258286593
@LiamSherborn @A_CatholicVoice @Sorgfelt @mackey_62 @ChuckCallesto @nonhero69 No it’s not.  You really sucked down the MSM narrative and parroted it back.  You obviously don’t understand science or the liberty of the country.  Doctors wear masks in hospitals to protect themselves not to stop the spread of something they have.,face_masks,AGAINST,_,_,1283347956603613185
"What if I told you that the CDC, FDA &amp; WHO have approved a treatment that reduces the spread of Covid-19 to less than 20%? The only known side effect is mild inconvenience. Would you take it?

Great!",face_masks,FAVOR,_,_,1277213773984665600
"Contraversial Conspiracy:

Only ugly people want to make masks mandatory.",face_masks,AGAINST,_,_,1283349263964143618
"The fact that wearing a mask or not has become a political statement here is so pathetic! Trying to stay safe during a global pandemic isn’t supposed to be POLITICAL! 
You idiots people are destroying any hope for humanity!",face_masks,FAVOR,_,_,1277214928168988672
"As a result of writing to my MP I'm pleased to able to confirm that he is a mask sceptic. All those of us concerned about the steady erosion of our liberties should be doing the same. I have also written on the topic to the PM, but am not holding my breath ...",face_masks,AGAINST,_,_,1283349708543610882
"Stupid, hateful asshole is not a recognized medical condition that exempts people from fulfilling their civic/public health duty. #WearAMask",face_masks,FAVOR,_,_,1277215252690714624
"If you are against forced veiling laws that cause so much distress to women in Iran, you cannot be for forced face masks. After all both are ""just a bit of cloth"" and supposedly for the public good.",face_masks,AGAINST,_,_,1283349723194294275
I’m sending thoughts and prayers to all those people who are suffering by wearing a mask. If only we could make masks out of guns. Maybe they’ll want to wear it then...#ThoughtsAndPrayers #WearAMask,face_masks,FAVOR,_,_,1277215600469839872
At the supermarket yesterday I saw several people fiddling with their masks and one even holding it to his face then touching things on a shelf. If you were deliberately trying to pass on or contract the virus you couldn't do much better than that.,face_masks,AGAINST,_,_,1283350446036389888
@bluestein @pdacosta @GovKemp Killing your citizens to own the libs :face_with_rolling_eyes:. Let’s put this into a perspective that even gov Kemp can understand: Everybody wears masks in public thru September or THERE WILL BE NO GEORGIA FOOTBALL,face_masks,FAVOR,_,_,1277215777834360832
"Masks reduce spread sure, but if you don't have covid then you can't spread it...

I'm 99% sure I've had covid so why should I wear a mask..",face_masks,AGAINST,_,_,1283350489619365899
"@jenarific It's not about IQ.  It's about I. Refusing to wear mask social distance is pure narcissism. This is our civic, moral, social responsibility. As important as voting, protesting etc...",face_masks,FAVOR,_,_,1277216304546697218
"My only interest in mask wearing is if it helps the economy get back running and keeps people in work. 

Will masks help the economy recover or not? 

#Muzzles #NoMask #MaskMoaners #MasksSaveLives",face_masks,AGAINST,_,_,1283351400148275200
@GovKemp @GaDPH Mandate masks! Simple yet effective. This should not be political. Do the right thing!,face_masks,FAVOR,_,_,1277216484356435969
@SkyNews Until tomorrow when he will change his mind pressured by the media and all these #Bedwetters scared of their own shadows.  #coronavirus #Overreaction,face_masks,AGAINST,_,_,1283352080359526401
"""They told me if I went out in public without a face mask and didn't do social distancing that I'm taking a chance of catching Covid, and so I went out without a mask and didn't social distance, I caught Covid! WTF?""
#TrustNurses",face_masks,FAVOR,_,_,1277219723625840641
"I’ve just had a great idea. If men can now identify as women whilst still having a penis, surely I can identify as a 10 year old to be exempt from wearing a face mask? Who is to say I’m not 10 if we can’t say you’re a man because you have a penis...?",face_masks,AGAINST,_,_,1283353158127886341
"@realDonaldTrump @robertjeffress @VP “Come one come all to the greatest super spreader (until the next yuuuuge irresponsibile gathering)! Welcome to our First Baptist Dallas Petri dish.
#PenceLicksTrumpsAss 
#COVIDIOTS",face_masks,FAVOR,_,_,1277219920003108865
"Standard response from the mask brigade:

“You’re stupid, selfish and you don’t understand the science” 

Every time.",face_masks,AGAINST,_,_,1283356232619896833
"If my asthmatic self can wear a mask 6 hours a day while doing my normal salon duties, plus the increased cleaning regime, then you can wear yours for the quick grocery shopping trip Karen and Phil.
#MaskUp #WearAMask",face_masks,FAVOR,_,_,1277220434199658497
"Has there been any research on the longterm effects of increased carbon inhalation due to mask wearing, in particular on children? If not, shouldn't there be before we require children to wear them for 8 hours a day?",face_masks,AGAINST,_,_,1283356243629924359
"@SenAlexander the only person surprised by the virus is the unprepared, incompetent, corrupt man who refuses to wear a mask and who you continue to protect.",face_masks,FAVOR,_,_,1277222562565705735
"New Poem

Sir Desmond Swayne
Sir Desmond Swayne
Appears to lack
Both heart and brain

#WearAMask",face_masks,AGAINST,_,_,1283358639332511744
I find it ironic that the same people that counter “All lives matter” are the same people that won’t wear a mask. If all lives matter then wear a fucking mask” and also Black Lives Matter. #BlackLivesMatter,face_masks,FAVOR,_,_,1277226117888380928
I don't like masks. The virus left me with breathing problems. But I wear one anyway. I have asthma. But I wear one anyway. I hate that people can't see when I smile at them. But I wear one anyway. Sometimes we do things we don't like for the sake of others. #womanup,face_masks,AGAINST,_,_,1283358655119843328
"@TrumpCIassics @JJ00923527 I will be the 1st to admit i HATE wearing a mask. Always have even when woodworking. They fog my glasses and make my face sweat. But...I WILL CONTINUE TO WEAR THEM UNTIL WE ARE DONE WITH THIS SCOURGE B/C IT'S THE RIGHT, UNSELFISH THING TO DO!!! #TRE45ON #BLM",face_masks,FAVOR,_,_,1277227599618551808
@CityOfArlington @GovAbbott @yallwearamask @MayorBetsyPrice @CityofNRH This is so fuckin stupid you wear a mask I'll pass on it.,face_masks,AGAINST,_,_,1283360574349488130
"@SecAzar can you please correct your statement from this morning w.r.t. individual responsibility. You don’t wear a mask to protect yourself. You wear it to protect others. Like vaccines, it doesn’t work if only some decide to do it. Protect others #WearAMask",face_masks,FAVOR,_,_,1277229478025052160
@realDonaldTrump this whole covid thing has turned into a push for authoritarianism by Democrats. Masks are a control mechanism and it’s just the first step towards total compliance. #masksdontwork,face_masks,AGAINST,_,_,1283362293997346817
@TatdPrincess669 I’ve been in California since the shut down began and just got back to Florida. I am completely shocked &amp; appalled by the lack of care Floridians are showing! I went to 2 stores yesterday &amp; “masks were encouraged“ &amp; almost no one was wearing one!! #WearAMask,face_masks,FAVOR,_,_,1277231871924088833
"@sapiofoxy I just went to Lidl, then East Kilbride shopping centre and went to the RBS and other shops. No mask. No issues. No weird looks. No enforcement. 2 local coppers passed me. Gave me a glance and walked passed. Don’t bow down to fear porn. Stand up for your human rights.",face_masks,AGAINST,_,_,1283362670800973825
Few people are wearing masks. Beyond comprehension. Clapping for #healthcareworkers then disrespecting the sacrifices made. The dead. Those still suffering. The pandemic still here. No vaccine. Many don't seem to care. Solution  = mandate the wearing of #masks,face_masks,FAVOR,_,_,1277233130689253376
"@browardschools @bcps_gov This ""educators"" want more money, again. They refuse to open schools for longer vacation time for them. Your child is home failing farther behind the world. Wake up parents, place your taxes in escrow and recall the school board.",face_masks,AGAINST,_,_,1283362934501126145
"@7eandra @tsteph92 Perfect description of how I feel every day when I put on my mask, walk out the door, and have to deal with the reality that almost no else seems to care enough to do their part.",face_masks,FAVOR,_,_,1277235437057331201
"@NeilClark66 I've printed an exemption card.

Boris and his masks can fuck right off.",face_masks,AGAINST,_,_,1283363190915715081
"@CMichaelGibson A friend doesn’t wear a mask because it “bothers her” and she would never “intentionally get someone sick”
#Covid19 does not care about intent.",face_masks,FAVOR,_,_,1277236474090532865
"Baa, baa, black sheep
Have you any masks?
Yes, sir, yes, sir
Three bags full
One for the snowflake
And one for the woke
One for the little virtue signaller
Who lives down the lane
Baa, baa, black sheep
Have you any masks?
Yes, sir, yes, sir
Three bags full",face_masks,AGAINST,_,_,1283364875264286722
@kciccolini People who cant go out without a mask shouldn't go out. Your breathing problem could lead to someone's death. There is plenty of online shopping apps.,face_masks,FAVOR,_,_,1277237073590792192
"So todays update on #Masks 
No mandatory masks for -
Shop staff working 8+ hours a day
Pub staff working 8+ hours a day &amp; customers
Cafe staff working 8+ hours a day &amp; customers
Police
But wear a mask if you visit a shop for 10-15 min
Very selective this #COVID19",face_masks,AGAINST,_,_,1283365006646620162
"Notice how they are now mandating masks, and pushing the #Chinaflu hysteria again? 

#MailInBallots voting is also being pushed by the same ones demanding you to wear a mask, and distance yourself..

THIS IS ALL POLITICAL, AND TO KEEP TRUMP FROM BEING REELECTED!",face_masks,FAVOR,_,_,1277238260910026752
"@AnneGrahamslaw @jjcwow @GwendolineSper1 So I can spend 3 or 4 hours in the pub with a group of mates, surrounded by a load of other people none of us know, and not have to wear a mask.

But on the way home I pop into a shop for a pint of milk and have to wear one.

There's no science or logic behind this.",face_masks,AGAINST,_,_,1283365656184983557
Remember when pro athletes were training with masks on to simulate higher altitudes? Who knew that would be the norm going forward.,face_masks,FAVOR,_,_,1277239262707175426
@RealMattCouch We’re Home schooling. To hell with public schools,face_masks,AGAINST,_,_,1283365678918049793
"I've decided to resume wearing a #facemask when shopping. I hate doing it &amp; the only reason is I have enough on my conscience without accusations of causing needless death. But I'm interested in why people don't wear them (scientific only, not conspiracy theories)",face_masks,FAVOR,_,_,1277240683762528256
If masks worked they’d issue them in prison instead of releasing criminals. If masks worked we wouldn’t see spikes in cases in areas of constant protest. If masks worked the CDC wouldn’t have told healthy people not to wear them. #masksdontwork,face_masks,AGAINST,_,_,1283367934136594433
Every scallywag I've met that refuses t' wear a mask strikes me as th' type o' fella that's ne'er gone down on a wench. #opinions,face_masks,FAVOR,_,_,1277240797327429632
"What annoys me most is how we are told to wear a mask for “protecting others.” Excuse me, obese Karen over there complaining for mandatory masks don’t give a shit about her health, but somehow I’m responsible?",face_masks,AGAINST,_,_,1283369528265670661
"@washingtonpost If wearing a mask makes you feel less manly, then you weren’t much of a man to begin with.  A real man looks out for the safety of others, and a real man never wonders does this make me look “manly”.  I’m manly AF even in a sun dress, mask up.",face_masks,FAVOR,_,_,1277241942418485250
"@CoronaDoubter we will not be enforcing mask wearing BS in our shop, please come in as normal",face_masks,AGAINST,_,_,1283370085978189826
Best quote today “if you don’t like a mask you are really going to hate a ventilator” #CommonSense,face_masks,FAVOR,_,_,1277242832663838720
"@Patriotize Shopped at Walmart yesterday w/o mask. Greeter at the door had a box of masks. He offered me one. I said, ""no thank you, I can't wear a mask"". He acknowledged my comment and off I went. EVERYONE was masked! :rage:Shopped for 1hr. No issue.",face_masks,AGAINST,_,_,1283372153027559424
@TheWilderThings A mask AND sunglasses tho...CIA infiltration type shit. :sunglasses::mask:,face_masks,FAVOR,_,_,1277243100587573248
