Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
#Coronavirus: Should we have to wear #facemasks in public &amp; at work from now on? #COVIDー19,stay_at_home_orders,FAVOR,_,_,1256141220730068993
"Cleaning my @Pinterest boards is another level of satisfaction.

#QuarantineLife #QuarantineActivities #adulting #isolationandchill #IsolationLife #Pinterest",stay_at_home_orders,FAVOR,_,_,1256144235977273344
"If you view empty ICU beds as a sign of an overreaction rather than a fortunate position to be in (and a benefit of a well managed quarantine), I think you need to seriously sit down and *think* #COVID19 #Isolation",stay_at_home_orders,FAVOR,_,_,1256151526424186880
Even after lockdown we can use this pause to help us differentiate between what we want &amp; what we need #FridaysForFuture #natural #climatechange #environment #ecofriendly #sustainable #reuse #coronavirus #mendclothes #stitching #stitchintimesavesnine #slowfashion,stay_at_home_orders,FAVOR,_,_,1256153099808509952
"Government will try hard to spin that it's reached 100,000 tests today but only the usual half-wit brown nosing retards will accept the lies. #r4today @lbc #bbcpm #nhs #bbcnews #skynews #Labour #itvnews #c4news #wato #bbcpm #peston #lbc #covid19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1256155939880796160
Wow:disappointed:...a family friend just passed away from coronavirus after catching it IN HOSPITAL! Nowhere is safe this really is serious my thoughts are honestly with everyone that’s experienced a loss due to this pandemic:broken_heart::heart:  #coronavirus #COVID19,stay_at_home_orders,FAVOR,_,_,1256158172521390080
"“Pay the worker his wages before his sweat has dried.” 
Hadees e Nabvi S.A.W.W.

Labours are dying due to starvation in this time of Corona virus. May they remain healthy and most importantly alive in this tough situation. 

#1stMay #MayDay #LaborDay 
#LabourDay2020",stay_at_home_orders,FAVOR,_,_,1256164631464349697
"We have a virus so contagious and deadly that two months deep and still very few keyworkers and their families are showing symptoms or dying from #COVID19. 

#ConVid19 #Plandemic #Qanon #WWG1WGA #coronavirus",stay_at_home_orders,FAVOR,_,_,1256164965423165440
"Singapore #cinemas will open later, even after the #CircuitBreaker lifts on June 1. As expected, the progressive opening of venues, is probably for the best. #SGUnited #COVID19",stay_at_home_orders,FAVOR,_,_,1256164966136074240
"Not even six months in, I reckon 2020 is complete write off.
#COVID19",stay_at_home_orders,FAVOR,_,_,1256167704798560256
This too shall pass #coronavirus #CoronaWillEndSoon,stay_at_home_orders,FAVOR,_,_,1256168452605333504
"The only aisle I’ve ever been looking forward to walking down , is that airplane I’ll be on the minute this pandemic and lockdown is done:woman_getting_massage_medium-light_skin_tone::sunny::airplane:  #coronavirus",stay_at_home_orders,FAVOR,_,_,1256170298845597696
work from home is like a bitch and now i feel my labour day is important. the only day i got off in last month #1May #LabourDay #coronavirus,stay_at_home_orders,FAVOR,_,_,1256170900325572609
Thank you Supreme Leader Zuma for letting my buy State Approved Winter Clothing today! What State Approved books should I buy to read while I watch the State Approved Coverage of the COVID-19 Pandemic that is surely not being used to control the population.  #level4,stay_at_home_orders,FAVOR,_,_,1256171160087257088
#MarutiSuzuki records zero sales in April due to COVID-19 nationwide,stay_at_home_orders,FAVOR,_,_,1256172503514279936
@ScottMorrisonMP Help the poor families in your country and do some social work in these pandemic time. God will you power to fight against covid-19. After a stage we will definitely won. So our first precaution is #SocialDistancing and please,stay_at_home_orders,FAVOR,_,_,1256173983034159106
"Today we celebrate:

- Health workers at the frontline fighting COVID-19

- Soldiers at the frontline protecting us from those that won't mind blowing us to smithereens,

- and all selfless first responders working round the clock.",stay_at_home_orders,FAVOR,_,_,1256179793055354881
"Access bank is probably broke as one month lockdown can not justify 50% workforce sack. Watch them closely.
#CBN #nlc #NBA #COVID19",stay_at_home_orders,FAVOR,_,_,1256186836071911424
"@zingoy_cashback Ans8- Kasu Brahmananda Reddy
:national_park::national_park::national_park::national_park::national_park::national_park:
Join frnds
@RishiSinha1615 
@gopalsanthosh0 
@Sandeeppalo_13 
@sanjeev_mahto_ 
@PratikSingh_ 
@prashpatel_ 
#ZingWinItQuiz
#ContestofChampions #ContestAlertIndia #ContestIndia #contests #thursdayvibes #QuarantineLife",stay_at_home_orders,FAVOR,_,_,1256187682834788353
"Total Testing -: 

#India - 9 Lakh / Case's - 35K+
#Pakistan - 1.8 Lakh /  Case's 17.5K
#USA  - 62Lakh / Case's 11Lakh Highest

#Russia entry in 1 Lakh+ case's....
#Iran 95K case's...

#COVID19",stay_at_home_orders,FAVOR,_,_,1256191261981028353
"@RinkiSharma @ReapBenefit @nilouferz Does talking about mental health on a public platform help you personally, to cope with the lockdown situation? #ReapBenefitTalks #MentalHealthMatters #COVID19",stay_at_home_orders,FAVOR,_,_,1256191758033018881
"BREAKING:heavy_exclamation_mark:Botswana Confirms 3 more NEW Recoveries! This brings a total to 8 recovered patients, We NOW have 14 Active cases &amp; 1 fatality

Specimen tested- 6548
 Negative-6525
Positive-23
Death-1
Recoveries-8

God Bless my :flag_for_Botswana: PULA:cloud_with_rain:#CoronavirusPandemic #COVID19",stay_at_home_orders,FAVOR,_,_,1256193356776067073
"The human level, thus, is the most influential level in the entire system of nature. It covers the lower levels and receives everything they have, both positive and negative. 

#covidexplained #COVID19 #coronavirus #wisdom #education #spirituality
#nature #kabbalah",stay_at_home_orders,FAVOR,_,_,1256196722411425793
"Everyone wants to attend Eid prayer obviously but if ethnic minorities are more likely to contract Covid-19 and also die from it - would it not be unwise to lift the restriction of public gatherings for the Eid prayer?

#Covid_19 #COVID",stay_at_home_orders,FAVOR,_,_,1256197275631718400
"Teachers of govt school in Rajasthan's Nagaur district say 19 quarantined migrant workers whom they taught are now able to read, write their names and count from 0-10. #COVID19",stay_at_home_orders,FAVOR,_,_,1256197880219484160
"What’s going to be unfolded now ? PM’s conference with heads of Indian defence at 6PM. 

#COVID19 #NarendraModi",stay_at_home_orders,FAVOR,_,_,1256197978290704385
@amarkagarwal @latha_venkatesh Exactly. Is only allowing vegetable vendors and groceries store sell items does serve the purpose of essential services? Are there no other essential items to be purchased or no other essential services to be availed in day to day life? #COVID19,stay_at_home_orders,FAVOR,_,_,1256198215348572163
I absolutely HATE food shop day now. It’s just such a strange vibe. Feel on edge :weary::weary: #SocialDistancing,stay_at_home_orders,FAVOR,_,_,1256200977234919425
"Quarantine life: 

Netflix se zada ghar wale screen limit dete h.:sleepy:
#QuarantineLife #Memes #quarantinememes #Quarantine",stay_at_home_orders,FAVOR,_,_,1256201058226966530
Some good news from UAE :heart: #CONVID19 #COVID #coronavirus #UAE,stay_at_home_orders,FAVOR,_,_,1256202344850653184
"@PMOIndia @AUThackeray
Please ask local authorities who are making important announcement related to Covid-19 to use hindi as well along with local language this will give clear picture about government instructions for Us.
#Lockdown2",stay_at_home_orders,FAVOR,_,_,1256202420670980097
"#NagpurAlert : Two persons from Satranjipura tested +ve for #CoronaVirus infection; under institutional quarantine facilities; Total - 139 #Nagpur
Total 45 persons recoveredn discharged so far; 2 deaths. 

#COVID__19 #MaharastraDay",stay_at_home_orders,FAVOR,_,_,1256202463083925504
"""If you feel lost, disappointed, hesitant, or weak, return to yourself, to who you are, here and now and when you get there, you will discover yourself, like a lotus flower in full bloom, even in a muddy pond, beautiful and strong."" - Masaru Emoto

#covid19",stay_at_home_orders,FAVOR,_,_,1256202463666999296
"We need more test kits, more testing and doubling down on contact tracing. It’s tiresome but it’s the ONLY way to keep the virus in check until a vaccine is available. #CoronavirusPandemic #COVID19 #COVID19Maldives",stay_at_home_orders,FAVOR,_,_,1256202714041716737
At the start of this year I really didn't anticipate I'd be booking annual leave to take an exotic trip to Home &amp; Bargain :satisfied: #COVID-19,stay_at_home_orders,FAVOR,_,_,1256204321026424832
"@medlifecare Will u pls stop sending me SMSes unnecessarily, this is so fucking annoying. U didn't deliver medicines at all , didn't even bother to tell me d delivery date. Now showing so much of care, so unprofessional.

#COVID19",stay_at_home_orders,FAVOR,_,_,1256204787302846464
#BREAKING Lockdown extended for two weeks across India starting May 4 #COVID19,stay_at_home_orders,FAVOR,_,_,1256205216984076290
"BIG BREAKING: LOCK DOWN EXTENDED TO 2 MORE WEEKS. 

#COVID19 #IndiaFightsCorona",stay_at_home_orders,FAVOR,_,_,1256205659844026368
"May till 17 lockdown continue
Breaking News
Entire India
#COVID19 #India",stay_at_home_orders,FAVOR,_,_,1256205662599569414
"Breaking : Ministry of Home Affairs extends nationwide lockdown for a further period of two weeks beyond May 4, with ""considerable relaxations"" in green and orange zones.
#COVID19",stay_at_home_orders,FAVOR,_,_,1256206128561524736
"#Covid19
#Lockdown3Point0
Union government extended lockdown for further more 2 weeks.Considerable easing from 4th of May.",stay_at_home_orders,FAVOR,_,_,1256206376151515137
"Ensure UP borders are sealed to stop entry of 'coronavirus carriers': CM Yogi Adityanath to officials. #COVID19 
@myogiadityanath @ChiefSecyUP",stay_at_home_orders,FAVOR,_,_,1256207811509456903
"I bet that all these people who we used to snigger at for preparing for the end of the world #judgementday  by hoarding food etc &amp; living in a bunker in the desert are now thinking, well you ain't laughing now are you? #COVID19 #coronavirus #Covid19UK",stay_at_home_orders,FAVOR,_,_,1256208288640884738
"I’m okay with masks being required in public but how do you get a 3yo to wear a mask? So yeah, that’s the random thought that kept me awake. #Masks4All #COVID19 #momlife #randomthoughtscantsleep #funmasks4kids #notgoingoutyet",stay_at_home_orders,FAVOR,_,_,1256208352138260480
"BREAKING News:-

 Lockdown has been extended by another Two weeks, that means upto 17th May. 

#Lockdown3 #Corona #Covid19",stay_at_home_orders,FAVOR,_,_,1256208359440748545
Coronavirus updates Live: Lockdown extended till May 17 with relaxations in areas marked as Covid-safe,stay_at_home_orders,FAVOR,_,_,1256208604136214528
"The Centre on Friday announced an extension of two weeks in the nationwide lockdown beyond May 4.

#NewsUpdate #news #therealist #COVID19 #COVID19Pandemic #Corona #coronavirus #IndiaFightsCorona #India #nation #mha #centre",stay_at_home_orders,FAVOR,_,_,1256210290200330242
"#Lockdown2 extended by 2 weeks. Red zone to be fully abiding , few relaxation for orange and green zone. @PMOIndia @CMO_Odisha @bmcbbsr  
Let’s fight #COVID19",stay_at_home_orders,FAVOR,_,_,1256210759853305856
"Two more weeks of lockdown. Let's really hope that 3 is the lucky number here, and Lockdown III is the final phase for all of us. #Coronavirus",stay_at_home_orders,FAVOR,_,_,1256211283679969281
"T 7 - Lockdown extended to 17th.. Be ready for 31st afterwards...
#Covid19 #lockdown #IndiafightagainstCorona #predictions",stay_at_home_orders,FAVOR,_,_,1256211761167990785
"How to avoid corona Virus

1. Greet with Namaste Folded hands
2. Avoid social Gathering
3. Keep a 6ft distance from people.

Done.

and its simple and free.

#GoCoronaGo #Corona",stay_at_home_orders,FAVOR,_,_,1256213637573873665
"MHA extends the nationwide #lockdown by another two weeks. It also stated that the movement of individuals, for all non-essential activities, shall remain strictly prohibited between 7 p.m. to 7 a.m..

#LockdownExtended #MayDay #COVID19 #Covid_19 #StayHome",stay_at_home_orders,FAVOR,_,_,1256213821963698176
"@euronews
Dear all European its a big disaster for all world COVID-19 will be over this year.",stay_at_home_orders,FAVOR,_,_,1256214315075502081
"Govt is systematically bifurcating #COVID19 into Red, Orange &amp; Green Zones to curtail the spread but BJP Govt must have a master plan to convert “All India Red Zone Economy”  into “Green”; Incomedown” &amp; “businessdown” virus will never be defeated by ostrich approach",stay_at_home_orders,FAVOR,_,_,1256214446189326336
Lockdown extension was need of the hour. Clever move by the Govt. Let's follow lockdown and advisories in letter &amp; spirit  to prevent further spread of coronavirus in the valley. Together we can &amp; together we will fight against this deadly virus. #Kmr #Covid19,stay_at_home_orders,FAVOR,_,_,1256216743741198336
"COVID-19: Lockdown extended by two weeks.

#CoronaUpdatesInIndia #COVID19",stay_at_home_orders,FAVOR,_,_,1256217787846070276
All this talk of doubling rate of cases of #Covid19 in India is flawed. It is obvious that it will take more time to double from 5000 to 10000 than from 500 to 1000. As the base figure increases the amount of time increases to reach the double figures.,stay_at_home_orders,FAVOR,_,_,1256219999125078016
"Coronavirus lockdown extended till May 17: Here's what is allowed in Red, Orange and Green Zones",stay_at_home_orders,FAVOR,_,_,1256220474989785088
"Over 5,000 migrant labourers return to Uttar Pradesh from Madhya Pradesh in 155 buses: Official. #COVID19",stay_at_home_orders,FAVOR,_,_,1256221034497429511
"NO NEW COVID-19 CASES FOR BOTSWANA 

Current Status...
Specimen tested- 7675
Negative-7652
Positive-23
Death-1
Recoveries-8

God Bless my :flag_for_Botswana: PULA:cloud_with_rain:#CoronavirusPandemic #COVID19",stay_at_home_orders,FAVOR,_,_,1256221056030949376
In every adverse situation poor has to suffer. Passport holders brought coronavirus to India &amp; poor people are bearing brunt. If steps were taken at right time then unprecedented situation could have been avoided. Present condition is due to lack of visionary leadership,stay_at_home_orders,FAVOR,_,_,1256222906746626049
"50-year-old man dies in Sendhwa in MP after cycling over 390 kilometres to get home from Bhiwandi in Maharashtra to Maharajganj in UP, say his travel companions. #COVID19",stay_at_home_orders,FAVOR,_,_,1256223311807295490
"At some point if time, deaths due to hunger will far outweigh deaths due to #coronavirus by Infy founder NR Narayanmurthy",stay_at_home_orders,FAVOR,_,_,1256226346780540933
The place where I'm staying is in green zone. Nothing but a relief from Covid-19 for all those people who all are involved in essential services. For us it's time for agriculture and that's very important because the crops will get destroyed.,stay_at_home_orders,FAVOR,_,_,1256226797324247040
I'm getting fat because of this #coronavirus #quarantine,stay_at_home_orders,FAVOR,_,_,1256227368278151169
"When you're rich during the Coronavirus shutdown it's a vacation. 

When you're poor with Coronavirus it's house arrest.

#COVID__19",stay_at_home_orders,FAVOR,_,_,1256230116520341517
"#IndiaFightsCoronavirus 
Centre Extents #COVID19 #lockdown by 2 more weeks",stay_at_home_orders,FAVOR,_,_,1256232373265498119
"#COVID19
I convey congrats to my Ganderbalians for declaring #Ganderbal as COVID FREE distt today as all the earlier 14 COVID +ve cases hv recovered &amp; stand discharged frm DH Gbl.Further the reports of 31 samples taken on 30.5.2020 have been recvd &amp; all are -ve",stay_at_home_orders,FAVOR,_,_,1256233268321701888
"Teachers of govt school in Rajasthan's Nagaur district say 19 quarantined migrant workers whom they taught are now able to read, write their names and count from 0-10. (PTI)

• Hawk Eye
Port Blair

#COVID19",stay_at_home_orders,FAVOR,_,_,1256233974663438340
@devashak As far our country is considered. Our best weapon to fight #covid19 is,stay_at_home_orders,FAVOR,_,_,1256236354536644611
"@narendramodi sir took a good step by extending lockdown it's a way to tackle #COVID19Pandemic  but the urge to #indiangovt pls make all migrant workers, students, pilgrims, and tourists who are stranded in the lockdown against #Coronavirus  reached their home",stay_at_home_orders,FAVOR,_,_,1256239536595767304
"Jharkhand CM Hemant Soren says if necessary, govt would help migrant workers even fly back home. #COVID19",stay_at_home_orders,FAVOR,_,_,1256240665689636864
"@zingoy_cashback Ans10- Lokmat 
:national_park::national_park::national_park::national_park::national_park::national_park:
Join frnds
@RishiSinha1615 
@gopalsanthosh0 
@Sandeeppalo_13 
@sanjeev_mahto_ 
@PratikSingh_ 
@prashpatel_ 
#ZingWinItQuiz
#ContestofChampions #ContestAlertIndia #ContestIndia #contests #thursdayvibes #QuarantineLife",stay_at_home_orders,FAVOR,_,_,1256240669355577346
"Jharkhand CM Hemant Soren says if necessary, govt would help migrant workers even fly back home. (PTI)

• Hawk Eye
Port Blair

#COVID19",stay_at_home_orders,FAVOR,_,_,1256241243182362625
"Good news for Kashmir. Ganderbal district became first #Coronavirus free district of #Kashmir division as all the earlier 14 Corona Positive cases have recovered &amp; discharged from Hospital.

Kudos to Medical staff and DC Ganderbal @shafqatiqbal_ .",stay_at_home_orders,FAVOR,_,_,1256241390494740482
"Zero new deaths, 21 new confirmed #coronavirus cases in #Greece in last 24 hours, health ministry announces.
Total confirmed infected people: 2,612
Total deaths: 140
Intubated in ICU: 36
Left ICU: 75
Total tests carried out: 77,251

#Covid_19",stay_at_home_orders,FAVOR,_,_,1256242228940472323
"BIG BREAKING: Lockdown has been extended by another Two weeks, till May 17 #Lockdown3 #Corona #Covid19",stay_at_home_orders,FAVOR,_,_,1256244419902058496
Allowing people from Johannesburg and Capetown to travel to other provinces with lower infection rates is a recipe for disaster. Provinces should be on a lockdown unless someone has an emergency.  #coronavirus,stay_at_home_orders,FAVOR,_,_,1256250185468051456
Delhi govt forms 12-member team to bring back students stuck in Kota in Rajasthan: Official order. #COVID19,stay_at_home_orders,FAVOR,_,_,1256256798736240640
"For the first time, #India 's daily #Coronavirus cases have gone past 2,000..
More than 2,300 cases reported today.. Highest since #CoronavirusOutbreak in #India.
Total #COVID19 cases crossed 37,000.

#coronaupdatesindia 
#CoronavirusOutbreakindia",stay_at_home_orders,FAVOR,_,_,1256257543418101761
"Somebody in Facebook started inviting people to apply Beatles song titles and lyrics to the current situation. Make changes ir not, just so it reflects our current ""new normal"". Try it.
#Covid-19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1256259430485823488
"Interesting that when the #covid19 daily briefing refers to schools, they are quick to mention that children are very low risk but there's no mention of the adults who stand in front of them :thinking_face: #teacherproblems",stay_at_home_orders,FAVOR,_,_,1256259593119977473
Govt defers release of April GST revenue collection data: Sources. #COVID19,stay_at_home_orders,FAVOR,_,_,1256260750269612032
The thing I missed the most is going out with friends and seeing my family but it’s gonna be awhile till I can do that again cos of this #coronavirus,stay_at_home_orders,FAVOR,_,_,1256262839142055938
"@MarkWarner Why not allow the ones that where claimed as dependants receive the stimulus? I worked for years, but for medical reasons I couldn't &amp; was claimed as a dependant last year. I started working again this year &amp; in my ""essential field""
#coronavirus 
#Covid_19",stay_at_home_orders,FAVOR,_,_,1256263997302718464
"I guarantee, when the lockdown's over, the people that are moaning about it now will be the first to say ""I wish we were back in lockdown."" #coronavirus",stay_at_home_orders,FAVOR,_,_,1256265013423112192
"Do you think the NHL should finish the 2019/20 season?
#NHL #coronavirus",stay_at_home_orders,FAVOR,_,_,1256265763880677378
"The jungle rule ""Only the strongest will survive"" is approaching. 
#Covid_19
#coronavirus",stay_at_home_orders,FAVOR,_,_,1256266602653388800
"Not imposing lockdown is the one thing both extreme right and extreme left agree on, second is shoot the other.

#Covid19",stay_at_home_orders,FAVOR,_,_,1256268897130557440
"The Lagos State Incident Commander, Gov. @jidesanwoolu has announced the discharge of 26 #COVID19 patients; 14 males and 12 females including a Polish and a Filipino from IDH, Yaba and Onikan Isolation centre.
The total no of discharged in Lagos is now 225.
#StayAtHome",stay_at_home_orders,FAVOR,_,_,1256269996436701184
I like green colour not so cool though. #Lockdown3Point0 #coronavirus,stay_at_home_orders,FAVOR,_,_,1256271963263303685
@Lisa_SEND @DandG_UK @HotpointUK @HotpointSupport Oh that’s not ok!! Promising one thing then doing another! :face_with_rolling_eyes::woman_facepalming_light_skin_tone: they need to get their finger out &amp; get these prioritised for goodness sake! How many times do you need to be let down?? #CustomerService #CustomerExperience #feedback #covid19,stay_at_home_orders,FAVOR,_,_,1256273450718683138
"Will we get a new lockdown every 2 weeks :thinking_face:
#Lockdown3 #Lockdownextention #QuarantineLife",stay_at_home_orders,FAVOR,_,_,1256273594306289666
"This is the most dangerous part of the lockdown now.

This is the part where people wrongly think it is over and start trying to go out more.

It's not over yet. We're making progress, but we're not there yet.

STAY. AT. HOME. 

#coronavirus #StayAtHome",stay_at_home_orders,FAVOR,_,_,1256274490843107328
I wonder what movie or famous person #Leo will quote this evening? #coronavirus,stay_at_home_orders,FAVOR,_,_,1256275171134124036
"Remember when we all people were talking about were Brexit, VAR and the General Election. Miss that 
#coronavirus",stay_at_home_orders,FAVOR,_,_,1256275333747261449
Friday afternoon video conferences during #WFH are a management plot to make sure we’re not drinking during the workday.  *Note: I have no conference calls this afternoon.  #COVID__19  #QuarantineLife,stay_at_home_orders,FAVOR,_,_,1256275967254966277
Be sound Leo #coronavirus,stay_at_home_orders,FAVOR,_,_,1256276183244816386
"Today, @ApnalayaTweets and @FMCHIndia distributed ration kits to 2,405 households in MMR - reaching over 12k people! #CovidRelief #FeedTheNeedy #MumbaiFightsCovid19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1256276371283689478
"Am I the only one that doesn’t want the lockdown lifted?

I have good yokes, set of decks and loads of tunes.

I’m in this for the long haul.

#coronavirus #Covid_19 #yokes",stay_at_home_orders,FAVOR,_,_,1256278270909337606
"The green zones are districts with either zero confirmed cases till date; or, no confirmed case in the last 21 days. 

#NewsUpdate #news #therealist #COVID19 #COVID19Pandemic #Corona #coronavirus #IndiaFightsCorona #India #nation #mha #centre",stay_at_home_orders,FAVOR,_,_,1256278571913326592
"Mina, I will visit the malls in December for now haai I can’t!! I doubt we will flatten the curve, the numbers will continue to rise if ppl are gona visit the malls just like that.:flushed::flushed::flushed::see_no_evil:#StayAtHome #COVID19",stay_at_home_orders,FAVOR,_,_,1256280103765639173
Ireland have handled CoronaVirus better than any other country. Doing everything perfectly.,stay_at_home_orders,FAVOR,_,_,1256280379545333767
"Let’s see the nurses @tiktok_uk to @AmandaHolden’s #OverTheRainbowNHS 

If they’re not too busy...

#coronavirus",stay_at_home_orders,FAVOR,_,_,1256281815763030020
"Honestly, coronavirus is really just revealing that America is an oligarchy and not a democratic republic like we’re taught to believe, and no one is handling that news well, but also, it’s not news. :woman_shrugging_light_skin_tone:",stay_at_home_orders,FAVOR,_,_,1256284394731515904
"Thanking all the Frontline Soldiers for their dedication and efforts in India’s fight against #COVID19. I salute these #CoronaYodhas for their unconditional selfless services to keep us safe. Thank You! #IndiaFightsCorona
#AndamanFightsCorona",stay_at_home_orders,FAVOR,_,_,1256284414654296064
"What's the meaning of showing a shelf full of books behind whenever somebody is on a video conference from his/her house?
#Ethiopia #coronavirus",stay_at_home_orders,FAVOR,_,_,1256284714471751681
I’m going to guess that I put more planning into my grocery store runs than @realDonaldTrump does dealing with the pandemic.  #coronavirus,stay_at_home_orders,FAVOR,_,_,1256285422503833601
"Centre today decided to extend the ongoing lockdown by two weeks from 4th of this month.  Home Ministry said, the decision has been taken after a comprehensive review of the COVID-19 situation. #airnewsalerts
#IndiaFightsCorona",stay_at_home_orders,FAVOR,_,_,1256287259323772930
"Bio war, evade everybody!
Stay home. Is it a remedy?
Put a scar on whole economy,
WHO is involved in the story.
Behind the scenes,
Remedy.. not reasons
Only one state is recovering,
In silence.
#ConspiracyTheory #concious #HealTheWorld
#lockdownextension #coronavirus",stay_at_home_orders,FAVOR,_,_,1256287283638140930
Much Saxons love to you all at this time :slightly_smiling_face::rugby_football::thumbsup: #igr #igrugby #igrrugby #gayrugby #rugby #rugbyunion #wrfc #worcester #gayworcester #worcestershire #lgbt #covid19,stay_at_home_orders,FAVOR,_,_,1256291108725895171
If needed I’ve got plenty of #sanitizer plenty of #aprons and plenty of #facemask in stock.  If needed get in contact #StayHomeSaveLives #NHS #carehomes #schools #COVID19,stay_at_home_orders,FAVOR,_,_,1256293411914645506
"@tinyboo49 @jacknielsenN7 Yet, prisons here are becoming overwhelmed #MayDay2020 #coronavirus #fridaymorning #whiteprivilege",stay_at_home_orders,FAVOR,_,_,1256296349135503365
"#COVID19 #US -- #Gallup, #NewMexico has been put under",stay_at_home_orders,FAVOR,_,_,1256298591217385473
Parents at our school are putting together videos and pictures to music and the teachers have done an awesome one in return!!! Honestly it’s :sob::sob::sob: but so :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts: can’t wait for them to all be back together!!  :pray: #coronavirus,stay_at_home_orders,FAVOR,_,_,1256301264348028929
"Should non-BEE businesses and their employees sue the ANC and the South African government for any and all losses suffered during the lockdown period? 

Due to not being BEE enough for relief funds...

Retweet for a bigger population.

#Covid_19SA #coronavirus",stay_at_home_orders,FAVOR,_,_,1256302460236374017
"My point is that having 2 years validity on IELTS amid this crisis seems meaningless. British council, kindly do something about it.
#britishcouncil #IELTS #Covid_19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1256304045519708160
"Good side of #coronavirus 
Seasonal flu and cough are not spreading because of social distancing 

#Covid_19",stay_at_home_orders,FAVOR,_,_,1256304170979807234
@Janhealy80 Congratulations @janhealy80 One of our team will be in touch with you the day before you are due to have your scan just to make sure you are well with no symptoms of #COVID19 If all well your scan will go ahead. Best of luck,stay_at_home_orders,FAVOR,_,_,1256305235682680833
"@John_F_Kennnedy @EricTrump @realDonaldTrump I need a Ralley Bad! Tune in Sunday night 7-9 pm on Fox for Town Hall with the Best #POTUS ever. #promisesmadepromiseskept 
#Trump2020NowMoreThanEver 
#Trump #fridaymorning #MayDay 
#coronavirus #InternationalWorkersDay",stay_at_home_orders,FAVOR,_,_,1256305599911886848
"The conservative right, Alex Jones will eat neighbors. :thumbsup:Michelle Obama wants kids to eat healthy school lunches, fascist. :face_with_rolling_eyes: Alex Jones #infowars #MAGA / #MAGA2020  -NOT #Covid_19 #coronavirus @MichelleObama",stay_at_home_orders,FAVOR,_,_,1256305768464355329
"@rsprasad @PMOIndia I am in dire need to either get my laptop repaired or I will have to buy a new laptop so that I can continue my studies. Please allow online purchase of laptop &amp; its essentials if you want the country to be able to work/study from home.
#WFM #COVID19",stay_at_home_orders,FAVOR,_,_,1256306438734876673
"If I promise to tell you the truth, what will be your question?
#MayDay2020 
#AwayBySokid 
#COVID19",stay_at_home_orders,FAVOR,_,_,1256308007396392963
Why didn't @LeoVaradkar mention about covid payments? Will this be extended? Can he not give people some clarification to prevent panic over finances? #CoronavirusIreland #covid19 #COVID19ireland #coronavirus,stay_at_home_orders,FAVOR,_,_,1256308328315133959
"The spread of corona virus depends on two factors:
1. How dense the population is
2. How dense the population is

#Covid_19 #Michigan",stay_at_home_orders,FAVOR,_,_,1256309085265440774
Don't forget to wash your phones with soap and water for 20 seconds. Protect yourself from the Corona Virus #COVID__19 #STAYSAFEUG #LabourDay,stay_at_home_orders,FAVOR,_,_,1256309291700703232
Give me chicken wings and give you death #COVID19,stay_at_home_orders,FAVOR,_,_,1256309615110885376
@JoeBiden would be more credible if he did not suggest where and where not to look for evidence that may corroborate the accusations by @ReadeAlexandra #JoeWokeEnoughToKnowHeIsDoomed #COVID19,stay_at_home_orders,FAVOR,_,_,1256309912738557952
"I will be giving 50$ to one person who LIKES this tweet, winner will be picked at random! #pulte #giving #COVID19 #FridayVibes",stay_at_home_orders,FAVOR,_,_,1256311359970537472
"Coronavirus/Covid-19 vaccine has been discovered, but you have the take the injection on your testicle, what do you do? 

#COVID19 #Coronavirus #Trump #whiteprivilege",stay_at_home_orders,FAVOR,_,_,1256314749379162112
"@TheEllenShow 
Andy is cracking me up... 
#makingtheshow #EllenDeGeneres #COVID19  #MayDay2020",stay_at_home_orders,FAVOR,_,_,1256315625640730626
Happy New Month folks.. We shall overcome #COVID19,stay_at_home_orders,FAVOR,_,_,1256316819981299713
"Ratings going high right here...LunarCruise is an actual jam ......forget your trends for now and listen to good music #LunarCruise #lunarcruise #Lunarcruise #MayDay2020 #thisisfuoye 
Retweet if you see this :folded_hands_medium_skin_tone:
#COVID19 #Covid_19 #InternationalWorkersDay #fridaymorning",stay_at_home_orders,FAVOR,_,_,1256318268706484224
@RichardBurgon @TanDhesi What is the point of your tweet @RichardBurgon? It serves no purpose other than cause more distress and seek to score political points during a national crisis and tragedy. You are a disgrace. #RichardBurgon #covid19 #coronavirus #nhs #LabourParty #kierstarmer,stay_at_home_orders,FAVOR,_,_,1256318556536483841
@Bionicscode @chelseahandler @GOP Because it’s not a GOP LIE it’s a #MSM #OperationMockingbird #Lies by #whiteprivilege #Elite #WHO has the #COVID19 #patent #Y #vaccine w/ #Microsoft #microchip #ID2020 #FollowThe$ #Event201 #GatesFoundation #Fauci #vaccibesKILL #Agenda21 #Agenda2030 #GeorgiaGuidestones,stay_at_home_orders,FAVOR,_,_,1256318564644065287
The M50 was like GTA this evening... absolute lunatics out there and I'm sure they weren't all essential journeys #COVID19,stay_at_home_orders,FAVOR,_,_,1256319188123058177
I'm hearing 4 more new cases of covid-19 in Nasarawa state. Please people should abide by the NCDC majors and avoid endangering theirs and other people lives.,stay_at_home_orders,FAVOR,_,_,1256319386861756416
